Valores duplicados encontrados:
Valor: , Total: 1561
Valor: a:4:{i:0;i:16;i:1;i:21;i:2;i:27;i:3;i:29;}, Total: 12
Valor: a:4:{i:0;i:16;i:1;i:21;i:2;i:27;i:3;i:30;}, Total: 5
Valor: a:4:{i:0;i:16;i:1;i:21;i:2;i:27;i:3;i:31;}, Total: 27
Valor: a:4:{i:0;i:16;i:1;i:21;i:2;i:27;i:3;i:34;}, Total: 25
Valor: a:4:{i:0;i:16;i:1;i:21;i:2;i:34;i:3;i:16;}, Total: 7
Valor: a:4:{i:0;i:16;i:1;i:21;i:2;i:34;i:3;i:34;}, Total: 4
Valor: a:4:{i:0;i:16;i:1;i:21;i:2;i:484;i:3;i:485;}, Total: 58
Valor: a:4:{i:0;i:16;i:1;i:21;i:2;i:484;i:3;i:486;}, Total: 95
Valor: a:4:{i:0;i:16;i:1;i:21;i:2;i:484;i:3;i:487;}, Total: 53
Valor: a:4:{i:0;i:16;i:1;i:21;i:2;i:484;i:3;i:488;}, Total: 41
Valor: a:4:{i:0;i:16;i:1;i:22;i:2;i:484;i:3;i:485;}, Total: 2
Valor: a:4:{i:0;i:16;i:1;i:22;i:2;i:484;i:3;i:486;}, Total: 3
Valor: a:4:{i:0;i:16;i:1;i:22;i:2;i:484;i:3;i:488;}, Total: 4
Valor: a:4:{i:0;i:16;i:1;i:23;i:2;i:27;i:3;i:34;}, Total: 27
Valor: a:4:{i:0;i:16;i:1;i:24;i:2;i:484;i:3;i:485;}, Total: 2
Valor: a:4:{i:0;i:16;i:1;i:25;i:2;i:484;i:3;i:486;}, Total: 5
Valor: a:4:{i:0;i:16;i:1;i:25;i:2;i:484;i:3;i:487;}, Total: 7
Valor: a:4:{i:0;i:16;i:1;i:25;i:2;i:484;i:3;i:488;}, Total: 9
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:16;i:3;i:31;}, Total: 2
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:27;i:3;i:31;}, Total: 8
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:29;i:3;i:30;}, Total: 52
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:29;i:3;i:31;}, Total: 78
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:29;i:3;i:32;}, Total: 7
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:30;i:3;i:31;}, Total: 14
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:31;i:3;i:32;}, Total: 16
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:34;i:3;i:16;}, Total: 3
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:34;i:3;i:29;}, Total: 4
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:34;i:3;i:31;}, Total: 9
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:484;i:3;i:485;}, Total: 66
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:484;i:3;i:486;}, Total: 43
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:484;i:3;i:487;}, Total: 5
Valor: a:4:{i:0;i:16;i:1;i:27;i:2;i:484;i:3;i:488;}, Total: 18
Valor: a:4:{i:0;i:16;i:1;i:34;i:2;i:40;i:3;i:42;}, Total: 2
Valor: a:4:{i:0;i:16;i:1;i:34;i:2;i:484;i:3;i:485;}, Total: 27
Valor: a:4:{i:0;i:16;i:1;i:34;i:2;i:484;i:3;i:486;}, Total: 83
Valor: a:4:{i:0;i:16;i:1;i:34;i:2;i:484;i:3;i:487;}, Total: 9
Valor: a:4:{i:0;i:16;i:1;i:34;i:2;i:484;i:3;i:488;}, Total: 20
Valor: a:4:{i:0;i:16;i:1;i:484;i:2;i:486;i:3;i:485;}, Total: 21
Valor: a:4:{i:0;i:16;i:1;i:484;i:2;i:486;i:3;i:487;}, Total: 2
Valor: a:4:{i:0;i:16;i:1;i:484;i:2;i:486;i:3;i:488;}, Total: 3
Valor: a:4:{i:0;i:16;i:1;i:484;i:2;i:487;i:3;i:485;}, Total: 6
Valor: a:4:{i:0;i:16;i:1;i:484;i:2;i:487;i:3;i:486;}, Total: 17
Valor: a:4:{i:0;i:16;i:1;i:484;i:2;i:488;i:3;i:485;}, Total: 16
Valor: a:4:{i:0;i:16;i:1;i:484;i:2;i:488;i:3;i:486;}, Total: 25
Valor: a:4:{i:0;i:16;i:1;i:484;i:2;i:488;i:3;i:487;}, Total: 6
Valor: a:4:{i:0;i:27;i:1;i:16;i:2;i:484;i:3;i:485;}, Total: 73
Valor: a:4:{i:0;i:27;i:1;i:16;i:2;i:484;i:3;i:486;}, Total: 35
Valor: a:4:{i:0;i:27;i:1;i:16;i:2;i:484;i:3;i:487;}, Total: 28
Valor: a:4:{i:0;i:27;i:1;i:16;i:2;i:484;i:3;i:488;}, Total: 4
Valor: a:4:{i:0;i:27;i:1;i:27;i:2;i:29;i:3;i:30;}, Total: 26
Valor: a:4:{i:0;i:27;i:1;i:27;i:2;i:29;i:3;i:31;}, Total: 14
Valor: a:4:{i:0;i:27;i:1;i:27;i:2;i:29;i:3;i:32;}, Total: 4
Valor: a:4:{i:0;i:27;i:1;i:27;i:2;i:30;i:3;i:31;}, Total: 24
Valor: a:4:{i:0;i:27;i:1;i:27;i:2;i:30;i:3;i:32;}, Total: 4
Valor: a:4:{i:0;i:27;i:1;i:27;i:2;i:31;i:3;i:32;}, Total: 12
Valor: a:4:{i:0;i:27;i:1;i:27;i:2;i:484;i:3;i:486;}, Total: 21
Valor: a:4:{i:0;i:27;i:1;i:28;i:2;i:29;i:3;i:30;}, Total: 18
Valor: a:4:{i:0;i:27;i:1;i:28;i:2;i:30;i:3;i:31;}, Total: 21
Valor: a:4:{i:0;i:27;i:1;i:28;i:2;i:31;i:3;i:32;}, Total: 21
Valor: a:4:{i:0;i:27;i:1;i:29;i:2;i:30;i:3;i:31;}, Total: 2073
Valor: a:4:{i:0;i:27;i:1;i:29;i:2;i:30;i:3;i:32;}, Total: 773
Valor: a:4:{i:0;i:27;i:1;i:29;i:2;i:30;i:3;i:33;}, Total: 25
Valor: a:4:{i:0;i:27;i:1;i:29;i:2;i:31;i:3;i:32;}, Total: 266
Valor: a:4:{i:0;i:27;i:1;i:29;i:2;i:31;i:3;i:33;}, Total: 3
Valor: a:4:{i:0;i:27;i:1;i:29;i:2;i:32;i:3;i:33;}, Total: 2
Valor: a:4:{i:0;i:27;i:1;i:29;i:2;i:484;i:3;i:485;}, Total: 19
Valor: a:4:{i:0;i:27;i:1;i:29;i:2;i:484;i:3;i:486;}, Total: 15
Valor: a:4:{i:0;i:27;i:1;i:29;i:2;i:484;i:3;i:487;}, Total: 10
Valor: a:4:{i:0;i:27;i:1;i:29;i:2;i:484;i:3;i:488;}, Total: 8
Valor: a:4:{i:0;i:27;i:1;i:30;i:2;i:31;i:3;i:32;}, Total: 971
Valor: a:4:{i:0;i:27;i:1;i:30;i:2;i:31;i:3;i:33;}, Total: 4
Valor: a:4:{i:0;i:27;i:1;i:30;i:2;i:484;i:3;i:485;}, Total: 43
Valor: a:4:{i:0;i:27;i:1;i:30;i:2;i:484;i:3;i:486;}, Total: 100
Valor: a:4:{i:0;i:27;i:1;i:30;i:2;i:484;i:3;i:488;}, Total: 23
Valor: a:4:{i:0;i:27;i:1;i:31;i:2;i:484;i:3;i:485;}, Total: 297
Valor: a:4:{i:0;i:27;i:1;i:31;i:2;i:484;i:3;i:486;}, Total: 481
Valor: a:4:{i:0;i:27;i:1;i:31;i:2;i:484;i:3;i:487;}, Total: 3
Valor: a:4:{i:0;i:27;i:1;i:31;i:2;i:484;i:3;i:488;}, Total: 172
Valor: a:4:{i:0;i:27;i:1;i:32;i:2;i:484;i:3;i:486;}, Total: 2
Valor: a:4:{i:0;i:27;i:1;i:34;i:2;i:16;i:3;i:31;}, Total: 2
Valor: a:4:{i:0;i:27;i:1;i:34;i:2;i:29;i:3;i:30;}, Total: 30
Valor: a:4:{i:0;i:27;i:1;i:34;i:2;i:29;i:3;i:31;}, Total: 9
Valor: a:4:{i:0;i:27;i:1;i:34;i:2;i:29;i:3;i:32;}, Total: 9
Valor: a:4:{i:0;i:27;i:1;i:34;i:2;i:30;i:3;i:31;}, Total: 2
Valor: a:4:{i:0;i:27;i:1;i:34;i:2;i:31;i:3;i:32;}, Total: 5
Valor: a:4:{i:0;i:27;i:1;i:34;i:2;i:484;i:3;i:486;}, Total: 2
Valor: a:4:{i:0;i:27;i:1;i:40;i:2;i:29;i:3;i:30;}, Total: 8
Valor: a:4:{i:0;i:27;i:1;i:40;i:2;i:30;i:3;i:31;}, Total: 3
Valor: a:4:{i:0;i:27;i:1;i:484;i:2;i:486;i:3;i:485;}, Total: 39
Valor: a:4:{i:0;i:27;i:1;i:484;i:2;i:487;i:3;i:485;}, Total: 8
Valor: a:4:{i:0;i:27;i:1;i:484;i:2;i:487;i:3;i:486;}, Total: 11
Valor: a:4:{i:0;i:27;i:1;i:484;i:2;i:488;i:3;i:485;}, Total: 24
Valor: a:4:{i:0;i:27;i:1;i:484;i:2;i:488;i:3;i:486;}, Total: 16
Valor: a:4:{i:0;i:34;i:1;i:16;i:2;i:484;i:3;i:485;}, Total: 9
Valor: a:4:{i:0;i:34;i:1;i:16;i:2;i:484;i:3;i:486;}, Total: 33
Valor: a:4:{i:0;i:34;i:1;i:16;i:2;i:484;i:3;i:487;}, Total: 10
Valor: a:4:{i:0;i:34;i:1;i:16;i:2;i:484;i:3;i:488;}, Total: 5
Valor: a:4:{i:0;i:34;i:1;i:27;i:2;i:484;i:3;i:486;}, Total: 6
Valor: a:4:{i:0;i:34;i:1;i:34;i:2;i:484;i:3;i:485;}, Total: 2
Valor: a:4:{i:0;i:34;i:1;i:34;i:2;i:484;i:3;i:486;}, Total: 25
Valor: a:4:{i:0;i:34;i:1;i:35;i:2;i:36;i:3;i:34;}, Total: 13
Valor: a:4:{i:0;i:34;i:1;i:35;i:2;i:37;i:3;i:34;}, Total: 3
Valor: a:4:{i:0;i:34;i:1;i:35;i:2;i:38;i:3;i:34;}, Total: 2
Valor: a:4:{i:0;i:34;i:1;i:36;i:2;i:34;i:3;i:34;}, Total: 2
Valor: a:4:{i:0;i:34;i:1;i:36;i:2;i:38;i:3;i:34;}, Total: 3
Valor: a:4:{i:0;i:34;i:1;i:484;i:2;i:486;i:3;i:485;}, Total: 76
Valor: a:4:{i:0;i:34;i:1;i:484;i:2;i:486;i:3;i:486;}, Total: 3
Valor: a:4:{i:0;i:34;i:1;i:484;i:2;i:486;i:3;i:487;}, Total: 4
Valor: a:4:{i:0;i:34;i:1;i:484;i:2;i:486;i:3;i:488;}, Total: 4
Valor: a:4:{i:0;i:34;i:1;i:484;i:2;i:487;i:3;i:485;}, Total: 10
Valor: a:4:{i:0;i:34;i:1;i:484;i:2;i:487;i:3;i:486;}, Total: 31
Valor: a:4:{i:0;i:34;i:1;i:484;i:2;i:487;i:3;i:488;}, Total: 3
Valor: a:4:{i:0;i:34;i:1;i:484;i:2;i:488;i:3;i:485;}, Total: 52
Valor: a:4:{i:0;i:34;i:1;i:484;i:2;i:488;i:3;i:486;}, Total: 70
Valor: a:4:{i:0;i:34;i:1;i:484;i:2;i:488;i:3;i:487;}, Total: 20
Valor: a:4:{i:0;i:484;i:1;i:486;i:2;i:484;i:3;i:486;}, Total: 26
Valor: a:4:{i:0;i:484;i:1;i:487;i:2;i:484;i:3;i:487;}, Total: 3
Valor: a:4:{i:0;i:484;i:1;i:488;i:2;i:484;i:3;i:488;}, Total: 3
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"17";i:2;s:2:"18";i:3;s:2:"20";}, Total: 7
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"17";i:2;s:2:"18";i:3;s:2:"21";}, Total: 2
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"17";i:2;s:2:"20";i:3;s:2:"21";}, Total: 6
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"17";i:2;s:3:"484";i:3;s:3:"486";}, Total: 2
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"18";i:2;s:2:"20";i:3;s:2:"21";}, Total: 3
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"18";i:2;s:2:"21";i:3;s:2:"27";}, Total: 2
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"20";i:2;s:2:"40";i:3;s:2:"42";}, Total: 2
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"20";i:2;s:3:"484";i:3;s:3:"486";}, Total: 3
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"20";i:2;s:3:"484";i:3;s:3:"487";}, Total: 19
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"20";i:2;s:3:"484";i:3;s:3:"488";}, Total: 16
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"27";i:2;s:3:"484";i:3;s:3:"486";}, Total: 5
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"27";i:2;s:3:"484";i:3;s:3:"487";}, Total: 3
Valor: a:4:{i:0;s:2:"16";i:1;s:2:"27";i:2;s:3:"484";i:3;s:3:"488";}, Total: 2
Valor: a:4:{i:0;s:2:"16";i:1;s:3:"484";i:2;s:3:"484";i:3;s:3:"485";}, Total: 2
Valor: a:4:{i:0;s:2:"16";i:1;s:3:"484";i:2;s:3:"484";i:3;s:3:"486";}, Total: 4
Valor: a:4:{i:0;s:2:"16";i:1;s:3:"484";i:2;s:3:"484";i:3;s:3:"487";}, Total: 9
Valor: a:4:{i:0;s:2:"16";i:1;s:3:"484";i:2;s:3:"484";i:3;s:3:"488";}, Total: 4
Valor: a:4:{i:0;s:2:"16";i:1;s:3:"484";i:2;s:3:"485";i:3;s:3:"486";}, Total: 2
Valor: a:4:{i:0;s:2:"16";i:1;s:3:"484";i:2;s:3:"486";i:3;s:3:"488";}, Total: 4
Valor: a:4:{i:0;s:2:"16";i:1;s:3:"484";i:2;s:3:"487";i:3;s:3:"486";}, Total: 3
Valor: a:4:{i:0;s:2:"16";i:1;s:3:"484";i:2;s:3:"488";i:3;s:3:"486";}, Total: 2
Valor: a:4:{i:0;s:2:"27";i:1;s:2:"16";i:2;s:3:"484";i:3;s:3:"486";}, Total: 3
Valor: a:4:{i:0;s:2:"27";i:1;s:2:"29";i:2;s:2:"30";i:3;s:2:"31";}, Total: 3
Valor: a:4:{i:0;s:2:"27";i:1;s:2:"29";i:2;s:2:"30";i:3;s:2:"32";}, Total: 8
Valor: a:4:{i:0;s:2:"27";i:1;s:2:"30";i:2;s:2:"31";i:3;s:2:"32";}, Total: 24
Valor: a:4:{i:0;s:2:"27";i:1;s:2:"31";i:2;s:3:"484";i:3;s:3:"486";}, Total: 16
Valor: a:4:{i:0;s:2:"27";i:1;s:2:"31";i:2;s:3:"484";i:3;s:3:"488";}, Total: 2
Valor: a:4:{i:0;s:2:"34";i:1;s:2:"16";i:2;s:3:"484";i:3;s:3:"486";}, Total: 2
Valor: a:4:{i:0;s:2:"34";i:1;s:2:"35";i:2;s:2:"36";i:3;s:2:"37";}, Total: 2
Valor: a:4:{i:0;s:2:"40";i:1;s:2:"16";i:2;s:2:"27";i:3;s:2:"34";}, Total: 5
Valor: a:4:{i:0;s:2:"40";i:1;s:2:"34";i:2;s:2:"16";i:3;s:2:"27";}, Total: 3
Valor: a:4:{i:0;s:2:"44";i:1;s:2:"46";i:2;s:3:"484";i:3;s:3:"486";}, Total: 5
Valor: a:4:{i:0;s:2:"44";i:1;s:3:"484";i:2;s:3:"484";i:3;s:3:"486";}, Total: 2
Valor: a:4:{i:0;s:2:"44";i:1;s:3:"484";i:2;s:3:"486";i:3;s:3:"487";}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:16;i:2;i:25;i:3;i:484;i:4;i:487;}, Total: 4
Valor: a:5:{i:0;i:16;i:1;i:16;i:2;i:27;i:3;i:484;i:4;i:486;}, Total: 3
Valor: a:5:{i:0;i:16;i:1;i:16;i:2;i:484;i:3;i:486;i:4;i:485;}, Total: 3
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:16;i:3;i:484;i:4;i:485;}, Total: 9
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:16;i:3;i:484;i:4;i:486;}, Total: 225
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:16;i:3;i:484;i:4;i:487;}, Total: 7
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:16;i:3;i:484;i:4;i:488;}, Total: 3
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:1579;i:4;i:34;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:20;i:4;i:1579;}, Total: 57
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:20;i:4;i:16;}, Total: 40
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:20;i:4;i:21;}, Total: 740
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:20;i:4;i:22;}, Total: 9
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:20;i:4;i:23;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:20;i:4;i:24;}, Total: 5
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:20;i:4;i:27;}, Total: 34
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:20;i:4;i:34;}, Total: 15
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:21;i:4;i:16;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:21;i:4;i:22;}, Total: 6
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:21;i:4;i:23;}, Total: 3
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:21;i:4;i:24;}, Total: 17
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:21;i:4;i:27;}, Total: 20
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:21;i:4;i:34;}, Total: 38
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:27;i:4;i:16;}, Total: 3
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:27;i:4;i:31;}, Total: 15
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:27;i:4;i:34;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:484;i:4;i:485;}, Total: 54
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:484;i:4;i:486;}, Total: 109
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:484;i:4;i:487;}, Total: 31
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:18;i:3;i:484;i:4;i:488;}, Total: 303
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:1579;i:4;i:21;}, Total: 7
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:1579;i:4;i:27;}, Total: 4
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:16;i:4;i:25;}, Total: 3
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:21;i:4;i:16;}, Total: 18
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:21;i:4;i:22;}, Total: 9
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:21;i:4;i:24;}, Total: 4
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:21;i:4;i:27;}, Total: 6
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:21;i:4;i:34;}, Total: 14
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:22;i:4;i:23;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:24;i:4;i:16;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:27;i:4;i:16;}, Total: 3
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:27;i:4;i:29;}, Total: 5
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:27;i:4;i:30;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:27;i:4;i:31;}, Total: 13
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:27;i:4;i:34;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:34;i:4;i:34;}, Total: 3
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:484;i:4;i:485;}, Total: 268
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:484;i:4;i:486;}, Total: 807
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:484;i:4;i:487;}, Total: 106
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:20;i:3;i:484;i:4;i:488;}, Total: 459
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:21;i:3;i:16;i:4;i:25;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:21;i:3;i:27;i:4;i:34;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:21;i:3;i:34;i:4;i:16;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:21;i:3;i:484;i:4;i:485;}, Total: 5
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:21;i:3;i:484;i:4;i:486;}, Total: 17
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:21;i:3;i:484;i:4;i:488;}, Total: 13
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:22;i:3;i:484;i:4;i:485;}, Total: 3
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:22;i:3;i:484;i:4;i:488;}, Total: 3
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:27;i:3;i:29;i:4;i:30;}, Total: 6
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:27;i:3;i:29;i:4;i:31;}, Total: 6
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:27;i:3;i:29;i:4;i:32;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:27;i:3;i:30;i:4;i:31;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:27;i:3;i:484;i:4;i:485;}, Total: 6
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:27;i:3;i:484;i:4;i:486;}, Total: 33
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:27;i:3;i:484;i:4;i:488;}, Total: 5
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:34;i:3;i:484;i:4;i:485;}, Total: 4
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:34;i:3;i:484;i:4;i:486;}, Total: 19
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:34;i:3;i:484;i:4;i:488;}, Total: 7
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:484;i:3;i:486;i:4;i:485;}, Total: 5
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:484;i:3;i:486;i:4;i:488;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:484;i:3;i:487;i:4;i:485;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:484;i:3;i:487;i:4;i:486;}, Total: 6
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:484;i:3;i:488;i:4;i:485;}, Total: 7
Valor: a:5:{i:0;i:16;i:1;i:17;i:2;i:484;i:3;i:488;i:4;i:486;}, Total: 17
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:1579;i:3;i:21;i:4;i:34;}, Total: 4
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:16;i:3;i:484;i:4;i:485;}, Total: 7
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:16;i:3;i:484;i:4;i:486;}, Total: 101
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:16;i:3;i:484;i:4;i:487;}, Total: 5
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:16;i:3;i:484;i:4;i:488;}, Total: 3
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:1579;i:4;i:21;}, Total: 9
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:1579;i:4;i:27;}, Total: 8
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:1579;i:4;i:34;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:16;i:4;i:25;}, Total: 14
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:20;i:4;i:21;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:21;i:4;i:16;}, Total: 28
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:21;i:4;i:22;}, Total: 13
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:21;i:4;i:27;}, Total: 14
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:21;i:4;i:34;}, Total: 52
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:21;i:4;i:40;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:22;i:4;i:27;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:27;i:4;i:31;}, Total: 24
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:27;i:4;i:34;}, Total: 5
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:34;i:4;i:16;}, Total: 4
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:484;i:4;i:485;}, Total: 131
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:484;i:4;i:486;}, Total: 339
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:484;i:4;i:487;}, Total: 68
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:20;i:3;i:484;i:4;i:488;}, Total: 269
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:21;i:3;i:16;i:4;i:25;}, Total: 3
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:21;i:3;i:27;i:4;i:29;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:21;i:3;i:27;i:4;i:30;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:21;i:3;i:27;i:4;i:31;}, Total: 10
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:21;i:3;i:27;i:4;i:34;}, Total: 4
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:21;i:3;i:34;i:4;i:34;}, Total: 2
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:21;i:3;i:484;i:4;i:485;}, Total: 13
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:21;i:3;i:484;i:4;i:486;}, Total: 28
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:21;i:3;i:484;i:4;i:487;}, Total: 21
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:21;i:3;i:484;i:4;i:488;}, Total: 14
Valor: a:5:{i:0;i:16;i:1;i:18;i:2;i:22;i:3;i:27;i:4;i:31;}, Total: 2
